current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,all_blanks_list
images/image_119_seed_1.png,0,60,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_700_seed_1.png,0,61,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_456_seed_1.png,0,62,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_613_seed_1.png,0,63,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_578_seed_1.png,0,64,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_613_seed_1.png,1,65,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_412_seed_1.png,0,66,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_459_seed_1.png,0,67,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
blank.jpg,0,68,1,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
blank.jpg,0,69,1,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
blank.jpg,0,70,1,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
blank.jpg,0,71,1,1,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_650_seed_1.png,0,0,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_628_seed_1.png,1,1,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_277_seed_1.png,0,2,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_564_seed_1.png,0,3,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_377_seed_1.png,0,4,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_314_seed_1.png,0,5,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_351_seed_1.png,0,6,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_280_seed_1.png,0,7,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_377_seed_1.png,1,8,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
blank.jpg,0,9,1,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_8_seed_1.png,0,10,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_649_seed_1.png,1,11,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
