current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_up.started,set_up.stopped,instructions.started,text.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,trial.stopped,press_if_repeat.keys,blank_trial.started,key_resp_3.started,polygon_2.started,key_resp_3.stopped,polygon_2.stopped,blank_trial.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,block.started,block.stopped,polygon.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
images/20_12 copy 5.jpg,0,22,0,0,2,0,172,172,172,280.80352129800303,,,,,,,,,,,,,,,,,,280.797188235003,281.73819828200067,None,281.73841223100317,,,,,281.7384542610016,None,,,281.7385803720026,281.7386212260026,280.80352129800303,280.98958101500466,280.98958101500466,281.74799567100126,281.74799567100126,281.74799567100126,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/16_12 copy 6.jpg,0,23,0,0,2,0,173,173,173,281.74799567100126,,,,,,,,,,,,,,,,,,281.7389205110012,282.6523012120015,None,282.65240946200356,,,,,282.65243235300295,None,,,282.65250060800463,282.6525228410028,281.74799567100126,281.9665154760005,281.9665154760005,282.6580287110046,282.6580287110046,282.6580287110046,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/21_12 copy.jpg,0,24,0,0,2,0,174,174,174,282.6580287110046,,,,,,,,,,,,,,,,,,282.65268515000207,283.5537241140046,None,283.5538845560004,,,,,283.5539178390027,None,,,283.5540167900035,283.5540494700035,282.6580287110046,282.8536088990004,282.8536088990004,283.56007421400136,283.56007421400136,283.56007421400136,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/5_40 copy 5.jpg,0,25,0,0,2,0,175,175,175,283.56007421400136,,,,,,,,,,,,,,,,,,283.55428834100167,284.4069411510063,None,284.40706780800247,,,,,284.4070952270049,None,,,284.40717557600146,284.40720234200126,283.56007421400136,283.7483276460043,283.7483276460043,284.4144758559996,284.4144758559996,284.4144758559996,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/9_40 copy 7.jpg,0,26,0,0,2,0,176,176,176,284.4144758559996,,,,,,,,,,,,,,,,,,284.4074125400002,285.3565002950054,None,285.3566878290003,,,,,285.3567245170052,None,,,285.35683002300357,285.35686256900226,284.4144758559996,284.6216363260028,284.6216363260028,285.3675896019995,285.3675896019995,285.3675896019995,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/pair13 copy.jpg,0,27,0,0,2,0,177,177,177,285.3675896019995,,,,,,,,,,,,,,,,,,285.357106069001,286.23724941000546,None,286.2373629310023,,,,,286.23738635200425,None,,,286.23745625500305,286.2374794560019,285.3675896019995,285.5557087470006,285.5557087470006,286.2443386590021,286.2443386590021,286.2443386590021,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/19_0 copy 2.jpg,0,28,0,0,2,0,178,178,178,286.2443386590021,,,,,,,,,,,,,,,,,,286.2376452580065,287.0540938949998,None,287.05420317300013,,,,,287.05422551000083,None,,,287.05429368900514,287.0543160180023,286.2443386590021,286.4561503770019,286.4561503770019,287.0593657270001,287.0593657270001,287.0593657270001,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/24_0.jpg,0,29,0,0,2,0,179,179,179,287.0593657270001,,,,,,,,,,,,,,,,,,287.0544786990067,287.9242343240039,None,287.9243617090033,,,,,287.92438823100383,None,,,287.92447081400314,287.9244966180049,287.0593657270001,287.2476396530037,287.2476396530037,287.9303517030057,287.9303517030057,287.9303517030057,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/blank.jpg,0,30,1,0,2,0,180,180,180,287.9303517030057,,,,,,,,,,,,,,,,,,287.92469008199987,287.926651587004,None,287.9267707130057,287.9303517030057,287.9303517030057,288.7226797140029,288.7226797140029,288.71573180999985,None,,,288.71590207600093,288.7159382220052,,,,,,,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/15_28 copy 3.jpg,0,31,0,0,2,0,181,181,181,288.7226797140029,,,,,,,,,,,,,,,,,,288.71618636300263,289.55259599400597,None,289.5527236199996,,,,,289.5527512740009,None,,,289.55283054699976,289.5528560770035,288.7226797140029,288.9225379710042,288.9225379710042,289.5583965140031,289.5583965140031,289.5583965140031,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/10_0 copy 7.jpg,0,32,0,0,2,0,182,182,182,289.5583965140031,,,,,,,,,,,,,,,,,,289.5530457970017,290.3876194360055,None,290.38777079099964,,,,,290.3877985430008,None,,,290.3878798650039,290.3879070690018,289.5583965140031,289.7471573280054,289.7471573280054,290.39417784300167,290.39417784300167,290.39417784300167,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/12_40 copy 3.jpg,0,33,0,0,2,0,183,183,183,290.39417784300167,,,,,,,,,,,,,,,,,,290.3881031350029,291.2714584510031,None,291.2715868220039,,,,,291.2716138830001,None,,,291.2716929350063,291.27171985000314,290.39417784300167,290.5910394340026,290.5910394340026,291.27829925300466,291.27829925300466,291.27829925300466,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/21_12 copy.jpg,0,34,0,0,2,0,184,184,184,291.27829925300466,,,,,,,,,,,,,,,,,,291.27191331600625,292.1797727830053,None,292.1798865450037,,,,,292.1799102090008,None,,,292.1799794720064,292.18000234600186,291.27829925300466,291.4777661000044,291.4777661000044,292.18531784300285,292.18531784300285,292.18531784300285,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/11_0 copy 6.jpg,0,35,0,0,2,0,185,185,185,292.18531784300285,,,,,,,,,,,,,,,,,,292.1801688340056,293.0011203180038,None,293.00126181700034,,,,,293.00128896400565,None,,,293.0013737200061,293.0014187890047,292.18531784300285,292.3783330840015,292.3783330840015,293.0065842030017,293.0065842030017,293.0065842030017,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/22_28 copy.jpg,0,36,0,0,2,0,186,186,186,293.0065842030017,,,,,,,,,,,,,,,,,,293.0015871210053,293.91285303500626,None,293.9130671439998,,,,,293.9131090610026,None,,,293.91323058499984,293.91327098700276,293.0065842030017,293.19839453200257,293.19839453200257,293.92007260200626,293.92007260200626,293.92007260200626,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/23_12 copy 5.jpg,0,37,0,0,2,0,187,187,187,293.92007260200626,,,,,,,,,,,,,,,,,,293.9135687470043,294.8476796660034,None,294.8478943480004,,,,,294.847937604005,None,,,294.84806420300447,294.8481065100059,293.92007260200626,294.12401409800077,294.12401409800077,294.8557343020002,294.8557343020002,294.8557343020002,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/12_12 copy 3.jpg,0,38,0,0,2,0,188,188,188,294.8557343020002,,,,,,,,,,,,,,,,,,294.8484145980037,295.79349741000624,None,295.79367574200296,,,,,295.7937095810048,None,,,295.79380873500486,295.79384201799985,294.8557343020002,295.0711216530035,295.0711216530035,295.80114919000334,295.80114919000334,295.80114919000334,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/18_12 copy 3.jpg,0,39,0,0,2,0,189,189,189,295.80114919000334,,,,,,,,,,,,,,,,,,295.7940801310033,296.7125501890041,None,296.7127927860056,,,,,296.71284761500283,None,,,296.7130135510015,296.7130629950043,295.80114919000334,296.0169756470059,296.0169756470059,296.720728969005,296.720728969005,296.720728969005,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/blank.jpg,0,40,1,0,2,0,190,190,190,296.720728969005,,,,,,,,,,,,,,,,,,296.7133852790066,296.71575414700055,None,296.7158798630044,296.720728969005,296.720728969005,297.5252019470063,297.5252019470063,297.5185928400024,None,,,297.51872238500073,297.51875964500505,,,,,,,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/17_12 copy 3.jpg,0,41,0,0,2,0,191,191,191,297.5252019470063,,,,,,,,,,,,,,,,,,297.5189512420038,298.4250761690055,None,298.4252306680064,,,,,298.4252652060022,None,,,298.42536645100336,298.4253994480023,297.5252019470063,297.7211351030055,297.7211351030055,298.43425492100505,298.43425492100505,298.43425492100505,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/pair02 copy 3.jpg,0,42,0,0,2,0,192,192,192,298.43425492100505,,,,,,,,,,,,,,,,,,298.4256406550048,299.2845608870048,None,299.2847000840047,,,,,299.2847429600006,None,,,299.284826092,299.2848528780014,298.43425492100505,298.639521779005,298.639521779005,299.29128655500244,299.29128655500244,299.29128655500244,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/pair02 copy 3.jpg,0,43,0,0,2,0,193,193,193,299.29128655500244,,,,,,,,,,,,,,,,,,299.2850462130009,300.0920591640024,None,300.0921694120043,,,,,300.092191982003,None,,,300.0922609680056,300.092283212005,299.29128655500244,299.4865445920004,299.4865445920004,300.09790479200456,300.09790479200456,300.09790479200456,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/10_28 copy 7.jpg,0,44,0,0,2,0,194,194,194,300.09790479200456,,,,,,,,,,,,,,,,,,300.09260798900505,300.9205138850011,None,300.92062641500524,,,,,300.9206494990067,None,,,300.9207191200039,300.9207419980012,300.09790479200456,300.2804872880006,300.2804872880006,300.9263981660042,300.9263981660042,300.9263981660042,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/18_0.jpg,0,45,0,0,2,0,195,195,195,300.9263981660042,,,,,,,,,,,,,,,,,,300.92090625800483,301.7355075650048,None,301.73561995400087,,,,,301.73564268500195,None,,,301.73571171400545,301.7357341790048,300.9263981660042,301.12402755900257,301.12402755900257,301.74086561900185,301.74086561900185,301.74086561900185,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/11_0 copy 6.jpg,0,46,0,0,2,0,196,196,196,301.74086561900185,,,,,,,,,,,,,,,,,,301.73589736800204,302.54711625799973,None,302.5473304020052,,,,,302.54737233100604,None,,,302.5474984740067,302.5475391430009,301.74086561900185,301.9259034160059,301.9259034160059,302.5545500380031,302.5545500380031,302.5545500380031,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/22_12.jpg,0,47,0,0,2,0,197,197,197,302.5545500380031,,,,,,,,,,,,,,,,,,302.54783520900673,303.46709315000044,None,303.46720300200104,,,,,303.4672260600055,None,,,303.4672956670038,303.46731819800334,302.5545500380031,302.76299244000256,302.76299244000256,,,,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.46748451500025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
