current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,all_blanks_list,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips.started,set_skips.stopped,trial.started,polygon.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,trial.stopped,press_if_repeat.keys,blank_trial.started,blank_trial.stopped,key_resp_3.keys,run_wait2.started,run_wait2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,key_resp_3.started,polygon_2.started,key_resp_3.stopped,polygon_2.stopped,key_resp_3.rt,key_resp_3.duration,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
images/9_0 copy 5.jpg,0,50,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,122,122,122,428.97324486999423,,,,,,,,,,,428.9646923120017,428.9647621109907,428.9647717989865,428.97324486999423,429.17899387099897,429.17899387099897,429.9653423719865,429.9653423719865,429.9653423719865,429.95295918299234,None,429.95314888999565,429.95317037799396,None,429.9533047940058,429.9533463990083,None,429.95340164299705,429.95341939199716,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/pair04 copy 4.jpg,0,51,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,123,123,123,429.9653423719865,,,,,,,,,,,429.9536138289841,429.9536594829988,429.9536653799878,429.9653423719865,430.18948668200755,430.18948668200755,430.86646486399695,430.86646486399695,430.86646486399695,430.85949512399384,None,430.8595991990005,430.8596189240052,None,430.85967969999183,430.8596994979889,None,430.85975268800394,430.8597699739912,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/8_0 copy 6.jpg,0,52,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,124,124,124,430.86646486399695,,,,,,,,,,,430.8599542029842,430.85999602798256,430.8600017649878,430.86646486399695,431.0553154030058,431.0553154030058,433.09083737200126,433.09083737200126,433.09083737200126,433.0743220729928,None,433.07450993699604,433.0745543499943,None,433.074681188009,433.07472145499196,None,433.0748374479881,433.07487373400363,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/5_0 copy 2.jpg,0,53,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,125,125,125,433.09083737200126,,,,,,,,,,,433.075260040001,433.0753495359968,433.07536191600957,433.09083737200126,434.09045596499345,434.09045596499345,437.09022847999586,437.09022847999586,437.09022847999586,437.07425724400673,None,437.0744474410021,437.07448915799614,None,437.07461734098615,437.07465822499944,None,437.0747748859867,437.07481041998835,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/pair01 copy 7.jpg,0,54,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,126,126,126,437.09022847999586,,,,,,,,,,,437.0751958329929,437.07528289800393,437.0752950629976,437.09022847999586,438.09095052900375,438.09095052900375,441.0902256660047,441.0902256660047,441.0902256660047,441.07617600398953,None,441.076363553002,441.07640604500193,None,441.07653081798344,441.0765712799912,None,441.0766852439847,441.07672093398287,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/11_28.jpg,0,55,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,127,127,127,441.0902256660047,,,,,,,,,,,441.07710497200605,441.07719303900376,441.0772049849911,441.0902256660047,442.0931061349984,442.0931061349984,445.09041211399017,445.09041211399017,445.09041211399017,445.0738105759956,None,445.0739972589945,445.0740375290043,None,445.0741619769833,445.0742030929832,None,445.07431672498933,445.0743524649879,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/blank.jpg,0,56,1,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,128,128,128,445.09041211399017,,,,,,,,,,,445.0747312660096,445.07481841699337,445.0748302869906,,,,,,,445.0775702050014,None,445.0778045420011,449.07378395998967,None,449.0739705619926,449.07401593899704,None,449.0741411729832,449.07417916398845,None,445.09041211399017,445.09041211399017,449.09037189898663,449.09037189898663,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/18_28 copy 7.jpg,0,57,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,129,129,129,449.09037189898663,,,,,,,,,,,449.07456649900996,449.07465433501056,449.07466691499576,449.09037189898663,450.0901758679829,450.0901758679829,453.09038755099755,453.09038755099755,453.09038755099755,453.0737774219888,None,453.0739657969971,453.07400744600454,None,453.0741337669897,453.0741748769942,None,453.07429136300925,453.0743273400003,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/16_28 copy 7.jpg,0,58,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,130,130,130,453.09038755099755,,,,,,,,,,,453.07471288900706,453.0748012319964,453.074813498999,453.09038755099755,454.09039778998704,454.09039778998704,457.0904301200062,457.0904301200062,457.0904301200062,457.07377273298334,None,457.07396125100786,457.0740023870021,None,457.074129177985,457.074170398002,None,457.07428584000445,457.074321831984,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/20_0 copy 4.jpg,0,59,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,131,131,131,457.0904301200062,,,,,,,,,,,457.0747065960022,457.0747944529867,457.0748068050016,457.0904301200062,458.090947218996,458.090947218996,461.09040754300077,461.09040754300077,461.09040754300077,461.0737740570039,None,461.0739650579926,461.07400667099864,None,461.0741345449933,461.07417512498796,None,461.07429332999163,461.074329717987,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/7_40 copy.jpg,0,60,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,132,132,132,461.09040754300077,,,,,,,,,,,461.0747169360111,461.0748043899948,461.07481647099485,461.09040754300077,462.0909437829978,462.0909437829978,465.0904166440014,465.0904166440014,465.0904166440014,465.07426353599294,None,465.0744516309933,465.0744924939936,None,465.07461969100405,465.0746599829872,None,465.0747743480024,465.07480981899425,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/21_40 copy 6.jpg,0,61,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,133,133,133,465.0904166440014,,,,,,,,,,,465.07519317101105,465.07528022900806,465.07529223000165,465.0904166440014,466.09090424500755,466.09090424500755,469.09040106099565,469.09040106099565,469.09040106099565,469.07357256600517,None,469.07376209800714,469.07380360600655,None,469.0739303669834,469.0739715890086,None,469.0740867560089,469.07412280899007,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/19_0 copy 5.jpg,0,62,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,134,134,134,469.09040106099565,,,,,,,,,,,469.0745072340069,469.07459595799446,469.0746080359968,469.09040106099565,470.09092252500704,470.09092252500704,473.0904211989837,473.0904211989837,473.0904211989837,473.0737843629904,None,473.0739735320094,473.07401424698764,None,473.07414178500767,473.07418246701127,None,473.074299512984,473.0743362089852,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/14_40 copy 2.jpg,0,63,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,135,135,135,473.0904211989837,,,,,,,,,,,473.0747232149879,473.07481060299324,473.0748229819874,473.0904211989837,474.09039140000823,474.09039140000823,477.08955556800356,477.08955556800356,477.08955556800356,477.07329996599583,None,477.07340683598886,477.0734275720024,None,477.0734902539989,477.07351058299537,None,477.0735663549858,477.0735842240101,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/7_40 copy 6.jpg,0,64,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,136,136,136,477.08955556800356,,,,,,,,,,,477.0737747710082,477.0738185069931,477.07382424300886,477.08955556800356,478.08983963998617,478.08983963998617,481.08960034899064,481.08960034899064,481.08960034899064,481.0727411530097,None,481.0728526090097,481.0728737080062,None,481.0729375249939,481.0729584530054,None,481.07301479700254,481.07303209099337,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/11_0 copy 5.jpg,0,65,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,137,137,137,481.08960034899064,,,,,,,,,,,481.07322346098954,481.0732670169964,481.073272921989,481.08960034899064,482.0901542250067,482.0901542250067,485.09037414600607,485.09037414600607,485.09037414600607,485.0763198869827,None,485.0765079050034,485.0765498339897,None,485.0766749790055,485.07671587198274,None,485.0768310530111,485.0768676059961,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/9_40 copy 3.jpg,0,66,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,138,138,138,485.09037414600607,,,,,,,,,,,485.077249784983,485.0773373990087,485.07734978498775,485.09037414600607,486.09037293700385,486.09037293700385,489.09038433400565,489.09038433400565,489.09038433400565,489.07377478899434,None,489.07396403400344,489.0740052929905,None,489.0741320969828,489.07417245500255,None,489.0742894799914,489.074326795002,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/pair01 copy 2.jpg,0,67,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,139,139,139,489.09038433400565,,,,,,,,,,,489.0747133709956,489.07480017398484,489.0748123569938,489.09038433400565,490.0895588560088,490.0895588560088,493.09041211300064,493.09041211300064,493.09041211300064,493.0764252200024,None,493.0766136129969,493.0766545329825,None,493.07678103400394,493.0768211449904,None,493.0769361839921,493.0769717619987,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/blank.jpg,0,68,1,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,140,140,140,493.09041211300064,,,,,,,,,,,493.077354870009,493.0774419909867,493.07745426599286,,,,,,,493.0812202040106,None,493.0813401970081,497.07371532099205,None,497.07389955600956,497.0739433639974,None,497.0740663179895,497.0741036309919,None,493.09041211300064,493.09041211300064,497.09037678400637,497.09037678400637,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/blank.jpg,0,69,1,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,141,141,141,497.09037678400637,,,,,,,,,,,497.07451441598823,497.074604214984,497.074616583006,,,,,,,497.07680753900786,None,497.07692021800904,501.0735736610077,None,501.0737671699899,501.0738046930055,None,501.0739058970066,501.0739366039925,None,497.09037678400637,497.09037678400637,501.0904056209838,501.0904056209838,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/blank.jpg,0,70,1,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,142,142,142,501.0904056209838,,,,,,,,,,,501.0742516719911,501.07432410900947,501.0743337330059,,,,,,,501.076361910993,None,501.07647917600116,505.0754761649878,None,505.07568066200474,505.0757178940112,None,505.0758248720085,505.0758550800092,None,501.0904056209838,501.0904056209838,505.0894671480055,505.0894671480055,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/blank.jpg,0,71,1,1,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,143,143,143,505.0894671480055,,,,,,,,,,,505.0761918030039,505.07627073698677,505.0762856309884,,,,,,,505.0783001820091,None,505.07842313099536,509.0762253080029,None,509.07634276899626,512.6597567469871,space,512.6599989210081,514.9735955889919,5,505.0894671480055,505.0894671480055,509.0897480179847,509.0897480179847,,,509.0897480179847,509.0897480179847,3.553332525974838,None,512.6753388709913,512.6753388709913,2.2957563799864147,None,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/15_28.jpg,0,0,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,144,144,144,514.9896678240038,,,,,,,,,,,514.9739711529983,514.9740197520005,514.9740263560088,514.9896678240038,515.99032433299,515.99032433299,518.9916889950109,518.9916889950109,518.9916889950109,518.9751167070062,None,518.9752745849837,518.9753107950091,None,518.9754134810064,518.9754467660096,None,518.9755389489874,518.9755685449927,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/pair09 copy 7.jpg,0,1,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,145,145,145,518.9916889950109,,,,,,,,,,,518.9758763370046,518.9759477810003,518.9759572070034,518.9916889950109,519.9914621489879,519.9914621489879,522.9908123060013,522.9908123060013,522.9908123060013,522.9760368659918,None,522.9762359579909,522.9762801369943,None,522.9764074200066,522.9764486489876,None,522.9765648510074,522.9766008330043,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/16_28 copy 6.jpg,0,2,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,146,146,146,522.9908123060013,,,,,,,,,,,522.9770076719869,522.9770966779906,522.9771085389948,522.9908123060013,523.9904930180055,523.9904930180055,526.9914852769871,526.9914852769871,526.9914852769871,526.9748995440023,None,526.9750886989932,526.97513002099,None,526.9752570359851,526.9752983390063,None,526.975416250003,526.9754520969873,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/16_12 copy 3.jpg,0,3,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,147,147,147,526.9914852769871,,,,,,,,,,,526.9758377239923,526.9759264889872,526.9759390300023,526.9914852769871,527.9905959249882,527.9905959249882,530.9904001269897,530.9904001269897,530.9904001269897,530.974315266998,None,530.9745060880086,530.9745502540027,None,530.9746771419886,530.9747185820015,None,530.9748351239832,530.9748717359907,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
,,,,,,,,,,,530.9904001269897,,,,,,,,,,,530.975256803009,530.9753442619985,530.9753561829857,530.9904001269897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
