current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,polygon_3.started,all_keys_pressed_2.started,image_2.started,press_if_repeat_2.started,image_2.stopped,press_if_repeat_2.stopped,polygon_3.stopped,all_keys_pressed_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,all_keys_pressed_2.rt,all_keys_pressed_2.duration,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,polygon.started,all_keys_pressed.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,all_keys_pressed.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,all_keys_pressed.keys,blank_trial.started,blank_trial.stopped,key_resp_3.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,all_keys_pressed.rt,all_keys_pressed.duration,key_resp_3.started,polygon_2.started,key_resp_3.stopped,polygon_2.stopped,key_resp_3.rt,key_resp_3.duration,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,press_if_repeat.rt,press_if_repeat.duration,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
images/23_12 copy 3.jpg,20,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,20,20,20,207.07771391400092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.07177398899876,207.07182955200187,207.0718354720011,207.07771391400092,207.07771391400092,207.3109331759988,207.3109331759988,208.06569671000034,208.06569671000034,208.06569671000034,208.06569671000034,208.05733175899877,None,0,None,208.05759924800077,208.05762592999963,None,208.0576906770002,208.05772752100165,None,208.05779181199978,208.0578119390011,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_11h00.05.896,replicate_nsd,2023.2.3,60.621123668658804,2024-04-12 11h00.20.565107 -0400,
images/pair08 copy 2.jpg,21,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,21,21,21,208.06569671000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0580219850017,208.0580825370016,208.05808961100047,208.06569671000034,208.06569671000034,208.2699854679995,208.2699854679995,209.01958628099965,209.01958628099965,209.01958628099965,209.01958628099965,209.0010659159998,None,0,None,209.00157954599854,209.0016285439997,None,209.00174679400152,209.0090646919998,None,209.00916086100187,209.00918679200186,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_11h00.05.896,replicate_nsd,2023.2.3,60.621123668658804,2024-04-12 11h00.20.565107 -0400,
images/11_12 copy 6.jpg,22,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,22,22,22,209.01958628099965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.00944852799876,209.00952484200025,209.00953342299908,209.01958628099965,209.01958628099965,209.2105804720013,209.2105804720013,209.97967386600067,209.97967386600067,209.97967386600067,209.97967386600067,209.965486426001,None,0,None,209.96586228999877,209.96589850199962,None,209.9659919980004,209.97274410500177,None,209.97283701299966,209.97286182300013,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_11h00.05.896,replicate_nsd,2023.2.3,60.621123668658804,2024-04-12 11h00.20.565107 -0400,
images/15_12 copy 2.jpg,23,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,23,23,23,209.97967386600067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.97311290500147,209.97319010700085,209.97319850499844,209.97967386600067,209.97967386600067,210.1932481340009,210.1932481340009,210.87484075099928,210.87484075099928,210.87484075099928,210.87484075099928,210.8625222260016,None,0,None,210.86280697099937,210.86283367799842,None,210.86290353799996,210.868553272001,None,210.8686622669993,210.86868468000102,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_11h00.05.896,replicate_nsd,2023.2.3,60.621123668658804,2024-04-12 11h00.20.565107 -0400,
images/10_40 copy 3.jpg,24,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,24,24,24,210.87484075099928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.868913049002,210.8689943319987,210.8690015050015,210.87484075099928,210.87484075099928,211.0758711660019,211.0758711660019,211.73343473600107,211.73343473600107,211.73343473600107,211.73343473600107,211.7210224010014,None,0,None,211.7213508519999,211.72137902900067,None,211.7214428740008,211.7274023300015,None,211.72750748399994,211.72752941,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_11h00.05.896,replicate_nsd,2023.2.3,60.621123668658804,2024-04-12 11h00.20.565107 -0400,
images/22_28 copy 2.jpg,25,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,25,25,25,211.73343473600107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.7277521219985,211.72783760899983,211.72784454700013,211.73343473600107,211.73343473600107,211.92437732500184,211.92437732500184,212.74660511600086,212.74660511600086,212.74660511600086,212.74660511600086,212.7263811740013,None,0,None,212.72687248900183,212.72691869199843,None,212.72703552899839,212.73439633200178,None,212.73449322599845,212.73451912100063,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_11h00.05.896,replicate_nsd,2023.2.3,60.621123668658804,2024-04-12 11h00.20.565107 -0400,
images/18_0 copy 3.jpg,26,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,26,26,26,212.74660511600086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.73478093299855,212.73485617299957,212.73486474899983,212.74660511600086,212.74660511600086,212.93640408099964,212.93640408099964,213.69204667300073,213.69204667300073,213.69204667300073,213.69204667300073,213.6798447789988,None,0,None,213.68013435100147,213.68016004799938,None,213.68022533199837,213.68569056400156,None,213.68578306500058,213.68580477700016,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_11h00.05.896,replicate_nsd,2023.2.3,60.621123668658804,2024-04-12 11h00.20.565107 -0400,
images/5_40.jpg,27,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,27,27,27,213.69204667300073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.68602782499875,213.68611269699977,213.68611996699838,213.69204667300073,213.69204667300073,213.87983012800032,213.87983012800032,214.63960625899927,214.63960625899927,214.63960625899927,214.63960625899927,214.62715739399937,None,0,None,214.62742947000152,214.6274547339999,None,214.6275182950012,214.63308552200033,None,214.63318308599992,214.63320473299973,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_11h00.05.896,replicate_nsd,2023.2.3,60.621123668658804,2024-04-12 11h00.20.565107 -0400,
images/13_28 copy 4.jpg,28,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,28,28,28,214.63960625899927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.6334276000016,214.63350232599987,214.63350973900015,214.63960625899927,214.63960625899927,214.85569073200168,214.85569073200168,215.61345891300152,215.61345891300152,215.61345891300152,215.61345891300152,215.6036111889989,None,0,None,215.6038379700003,215.60385976700127,None,215.603913646999,215.60855060299946,None,215.60861931800173,215.60863828799847,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_11h00.05.896,replicate_nsd,2023.2.3,60.621123668658804,2024-04-12 11h00.20.565107 -0400,
images/blank.jpg,29,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,29,29,29,215.61345891300152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.60882657299953,215.6088782709994,215.6088842120007,,,,,,,,,215.61021238299872,None,0,None,215.61037637000118,216.3807191090018,None,216.38089421800032,216.38796295200154,None,216.38806179400126,216.3880876580006,None,,,215.61345891300152,215.61345891300152,216.39911803799987,216.39911803799987,,,,,,,,,,,,,1,001,0,,2024-04-12_11h00.05.896,replicate_nsd,2023.2.3,60.621123668658804,2024-04-12 11h00.20.565107 -0400,
images/6_12 copy.jpg,30,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,30,30,30,216.39911803799987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.3883457660013,216.38842295400173,216.3884313560011,216.39911803799987,216.39911803799987,216.61198923900156,216.61198923900156,217.3073354090011,217.3073354090011,217.3073354090011,217.3073354090011,217.29816739200032,None,0,None,217.29867441999886,217.29872182100007,None,217.29883747599888,217.29890117499963,None,217.29901611899913,217.29905256200072,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_11h00.05.896,replicate_nsd,2023.2.3,60.621123668658804,2024-04-12 11h00.20.565107 -0400,
images/6_12 copy 2.jpg,31,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,31,31,31,217.3073354090011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.29942591500003,217.29953554999884,217.299548676001,217.3073354090011,217.3073354090011,217.5018373519997,217.5018373519997,218.2238014329996,218.2238014329996,218.2238014329996,218.2238014329996,218.21148809900114,None,0,None,218.21171648000018,218.21173773800183,None,218.21179071200095,218.21655454999927,None,218.2166257550016,218.21664381699884,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_11h00.05.896,replicate_nsd,2023.2.3,60.621123668658804,2024-04-12 11h00.20.565107 -0400,
images/pair07 copy 6.jpg,32,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,32,32,32,218.2238014329996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.21683044400197,218.2168837270001,218.21688986899971,218.2238014329996,218.2238014329996,218.43314689700128,218.43314689700128,219.17907861799904,219.17907861799904,219.17907861799904,219.17907861799904,219.1652884899995,None,0,None,219.16563939800108,219.16567047599892,None,219.16574733800007,219.1721041769997,None,219.172200969002,219.17222506100006,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_11h00.05.896,replicate_nsd,2023.2.3,60.621123668658804,2024-04-12 11h00.20.565107 -0400,
images/5_40.jpg,33,0,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,33,33,33,219.17907861799904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.17247172000134,219.17255581300196,219.1725638249991,219.17907861799904,219.17907861799904,219.36930747500082,219.36930747500082,220.13913026299997,220.13913026299997,220.13913026299997,220.13913026299997,220.12412989899894,None,0,None,220.12451861700174,220.1245549990017,None,220.12466147300074,220.13149431000056,None,220.13159921699844,220.13162429699878,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_11h00.05.896,replicate_nsd,2023.2.3,60.621123668658804,2024-04-12 11h00.20.565107 -0400,
images/pair15 copy 5.jpg,34,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,34,34,34,220.13913026299997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.13190145000044,220.1319725780013,220.13197982400015,220.13913026299997,220.13913026299997,220.3299764830008,220.3299764830008,221.04697310900156,221.04697310900156,221.04697310900156,221.04697310900156,221.03387739900063,None,0,None,221.03416291399844,221.0341893850018,None,221.0342537610013,221.0399815769997,None,221.0400859069996,221.04010846600067,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_11h00.05.896,replicate_nsd,2023.2.3,60.621123668658804,2024-04-12 11h00.20.565107 -0400,
images/17_40 copy.jpg,35,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,35,35,35,221.04697310900156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.04033865900055,221.04041858599885,221.04042576600114,221.04697310900156,221.04697310900156,221.2387847559985,221.2387847559985,221.92893959600042,221.92893959600042,221.92893959600042,221.92893959600042,221.91636794900114,None,0,None,221.916662869,221.91668901899902,None,221.91675371599922,221.92231881100088,None,221.92240161700101,221.92242387399892,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_11h00.05.896,replicate_nsd,2023.2.3,60.621123668658804,2024-04-12 11h00.20.565107 -0400,
images/5_28 copy 6.jpg,36,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,36,36,36,221.92893959600042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.92264617000183,221.92270921700037,221.92271623000124,221.92893959600042,221.92893959600042,222.12345452099908,222.12345452099908,222.92570010800046,222.92570010800046,222.92570010800046,222.92570010800046,222.91331252799864,None,0,"['up', 'lctrl']",222.91369993400076,222.9137265850004,None,222.91378979900037,222.91957409099996,None,222.9196608530001,222.9196833649985,None,"[0.8833465800016711, 0.8833465800016711]","[None, None]",,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_11h00.05.896,replicate_nsd,2023.2.3,60.621123668658804,2024-04-12 11h00.20.565107 -0400,
images/22_40.jpg,37,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,37,37,37,222.92570010800046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.91990581199934,222.91997187699963,222.91997880200142,222.92570010800046,222.92570010800046,223.18076338899846,223.18076338899846,223.91056298900003,223.91056298900003,223.91056298900003,223.91056298900003,223.89642374300092,None,0,None,223.89685094599918,223.8968940170016,None,223.89699034899968,223.90377679599987,None,223.90387278499838,223.90389800399862,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_11h00.05.896,replicate_nsd,2023.2.3,60.621123668658804,2024-04-12 11h00.20.565107 -0400,
