current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,all_blanks_list,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips.started,set_skips.stopped,trial.started,trial.stopped,press_if_repeat.keys,blank_trial.started,blank_trial.stopped,key_resp_3.keys,run_wait2.started,run_wait2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
images/22_12 copy 4.jpg,0,50,0,0,11,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,842,842,842,5.23616964899702,,,,,,,,,,,4.366437767981552,4.366538156988099,4.366550261998782,4.369277294987114,None,4.369403613003669,4.3694394569902215,None,4.369536632002564,4.3695705980062485,None,4.36966263098293,4.369695514003979,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/13_40 copy 2.jpg,0,51,0,0,11,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,843,843,843,5.23616964899702,,,,,,,,,,,4.369987971993396,4.370070067991037,4.37007976800669,4.372522258985555,None,4.372638478002045,4.3726779249846,None,4.372776132979197,4.372803276986815,None,4.372874937980669,4.372900752001442,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair04 copy 6.jpg,0,52,0,0,11,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,844,844,844,5.23616964899702,,,,,,,,,,,4.373132859996986,4.373197868000716,4.37320564998663,4.376213476003613,None,4.376307379978243,4.3763362010067794,None,4.376413371996023,4.37644038599683,None,4.376512760994956,4.376538262993563,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair14 copy 3.jpg,0,53,0,0,11,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,845,845,845,5.23616964899702,,,,,,,,,,,4.376770190981915,4.37683446900337,4.376842036988819,4.380812116985908,None,4.380892655986827,4.380918137991102,None,4.380983770999592,4.381007187999785,None,4.3810697789886035,4.381092219002312,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/24_0 copy 7.jpg,0,54,0,0,11,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,846,846,846,5.23616964899702,,,,,,,,,,,4.381296182982624,4.381351244985126,4.381357571983244,4.383665482979268,None,4.383746517996769,4.383770761982305,None,4.383837461995427,4.38386068699765,None,4.383923886984121,4.383946091984399,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/15_28 copy.jpg,0,55,0,0,11,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,847,847,847,5.23616964899702,,,,,,,,,,,4.384146359981969,4.384201610984746,4.38420817698352,4.386279081983957,None,4.386359669995727,4.386384447978344,None,4.386450870981207,4.386474309983896,None,4.386537476995727,4.3865598809788935,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,56,1,0,11,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,848,848,848,5.23616964899702,,,,,,,,,,,4.386757294996642,4.386811645992566,4.386818178987596,4.388552980992245,None,4.388633827999001,4.3886584529827815,None,4.388724510994507,4.3887480039848015,None,4.388810943986755,4.388833575998433,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/14_12 copy 6.jpg,0,57,0,0,11,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,849,849,849,5.23616964899702,,,,,,,,,,,4.389032965991646,4.389087471005041,4.389094004000071,4.391009530983865,None,4.391090966004413,4.39111600900651,None,4.391182296007173,4.391205805004574,None,4.391268022998702,4.391290370986098,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/10_12.jpg,0,58,0,0,11,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,850,850,850,5.23616964899702,,,,,,,,,,,4.391489094996359,4.391544429992791,4.391550925996853,4.393843597004889,None,4.3939249370014295,4.393949833000079,None,4.394016523001483,4.394039901992073,None,4.394103170983726,4.394125338003505,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair09 copy 3.jpg,0,59,0,0,11,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,851,851,851,5.23616964899702,,,,,,,,,,,4.394324800989125,4.394380232988624,4.394386576983379,4.397818579978775,None,4.397899336996488,4.397924871998839,None,4.397991567995632,4.398014375998173,None,4.398077088990249,4.398099169979105,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/8_28 copy 4.jpg,0,60,0,0,11,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,852,852,852,5.23616964899702,,,,,,,,,,,4.398301798006287,4.3983571360004134,4.39836374798324,4.400817097979598,None,4.400898482999764,4.400923309993232,None,4.40099043698865,4.401014094997663,None,4.401077101007104,4.401099228998646,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/5_12 copy 4.jpg,0,61,0,0,11,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,853,853,853,5.23616964899702,,,,,,,,,,,4.401300992001779,4.4013562930049375,4.401362784992671,4.403247192996787,None,4.403328379994491,4.4033531110035256,None,4.403418984991731,4.4034423459961545,None,4.403505478985608,4.403527661983389,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/19_0 copy 4.jpg,0,62,0,0,11,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,854,854,854,5.23616964899702,,,,,,,,,,,4.403725957003189,4.403780908003682,4.403787468007067,4.406107994989725,None,4.406188294000458,4.406213426991599,None,4.406279568996979,4.406302642979426,None,4.406365670001833,4.406387544993777,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair03.jpg,0,63,0,0,11,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,855,855,855,5.23616964899702,,,,,,,,,,,4.406621779984562,4.4066772679798305,4.406683793000411,4.40929315899848,None,4.409374971990474,4.40940031199716,None,4.4094672149803955,4.409490721998736,None,4.409553651988972,4.409575925004901,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/5_40 copy 5.jpg,0,64,0,0,11,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,856,856,856,5.23616964899702,,,,,,,,,,,4.409775374981109,4.409831110999221,4.409837716986658,4.412357716006227,None,4.412439015985001,4.41246361497906,None,4.412529963999987,4.412553287984338,None,4.412616405985318,4.412638285983121,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/11_0 copy 4.jpg,0,65,0,0,11,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,857,857,857,5.23616964899702,,,,,,,,,,,4.412837618991034,4.412892386986641,4.412898930982919,4.414933794992976,None,4.415014311991399,4.415039547980996,None,4.4151059389987495,4.415129650995368,None,4.415192932996433,4.415215827000793,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair05 copy.jpg,0,66,0,0,11,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,858,858,858,5.23616964899702,,,,,,,,,,,4.415415561990812,4.415471282001818,4.415477831003955,4.418043964979006,None,4.41812525500427,4.418149887002073,None,4.418215843004873,4.418239520979114,None,4.418309511995176,4.418332011991879,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/15_12 copy 6.jpg,0,67,0,0,11,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,859,859,859,5.23616964899702,,,,,,,,,,,4.418540850980207,4.418595792987617,4.4186024100054055,4.421027164004045,None,4.421106127003441,4.421130773000186,None,4.421194603986805,4.4212178500019945,None,4.4212795560015365,4.421301442984259,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,68,1,0,11,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,860,860,860,5.23616964899702,,,,,,,,,,,4.4214970039902255,4.421551395003917,4.421557734982343,4.423469792003743,None,4.423564070981229,4.4235934850003105,None,4.423671683995053,4.4236990319914185,None,4.423771771980682,4.423797592986375,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,69,1,0,11,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,861,861,861,5.23616964899702,,,,,,,,,,,4.424028804991394,4.424093220994109,4.424100987002021,4.425994610006455,None,4.426088477979647,4.426117438997608,None,4.426194764993852,4.426221753004938,None,4.426294346980285,4.426320255006431,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,70,1,0,11,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,862,862,862,5.23616964899702,,,,,,,,,,,4.4265509939868934,4.426615545002278,4.426623198989546,4.428520185989328,None,4.428613695985405,4.428642532002414,None,4.428720024996437,4.428746936988318,None,4.42882022698177,4.4288460079988,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,71,1,1,11,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,863,863,863,5.23616964899702,,,,,,,,,,,4.429078205983387,4.4291431159945205,4.429150776006281,4.431034090986941,None,4.431127952993847,4.431157188984798,None,4.4312349219981115,4.431270097993547,None,4.431345224991674,4.431371268001385,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair10 copy 6.jpg,0,0,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,864,864,864,5.23616964899702,,,,,,,,,,,4.431601952004712,4.431667009979719,4.431674716994166,4.434707704989705,None,4.434802870004205,4.434832041995833,None,4.434911132004345,4.434945087006781,None,4.435021131997928,4.435047296981793,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/13_12.jpg,0,1,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,865,865,865,5.23616964899702,,,,,,,,,,,4.43529209800181,4.435356754984241,4.435364357981598,4.438000562979141,None,4.438095725985477,4.438124612002866,None,4.438204523990862,4.438232162996428,None,4.438306817988632,4.438333213998703,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/17_0.jpg,0,2,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,866,866,866,5.23616964899702,,,,,,,,,,,4.4385689350019675,4.438633668993134,4.438641274988186,4.440876270993613,None,4.440970328985713,4.440999346988974,None,4.4410764149797615,4.441103668999858,None,4.441177041997435,4.441202894988237,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/12_28 copy.jpg,0,3,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,867,867,867,5.23616964899702,,,,,,,,,,,4.4414347340061795,4.4414992409874685,4.441506749979453,4.443591396993725,None,4.44368610199308,4.443715083005372,None,4.443792304984527,4.443819776002783,None,4.443893343996024,4.443919315002859,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/11_40.jpg,0,4,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,868,868,868,5.23616964899702,,,,,,,,,,,4.444152404990746,4.444216984993545,4.444224379985826,4.446332277992042,None,4.446426156006055,4.446455270983279,None,4.446532257978106,4.446559362986591,None,4.446631570986938,4.446656843996607,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair09 copy 3.jpg,0,5,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,869,869,869,5.23616964899702,,,,,,,,,,,4.446886869991431,4.446950760000618,4.446958399988944,4.449947718007024,None,4.4500427349994425,4.450076103996253,None,4.450156118982704,4.450183398992522,None,4.450257224991219,4.450283066980774,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/18_40 copy 5.jpg,0,6,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,870,870,870,5.23616964899702,,,,,,,,,,,4.45051850497839,4.450583491998259,4.450591189000988,4.453147085994715,None,4.453241459996207,4.4532701629796065,None,4.453347942995606,4.453374842007179,None,4.453447709005559,4.453473411005689,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/17_0 copy 7.jpg,0,7,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,871,871,871,5.23616964899702,,,,,,,,,,,4.453706103988225,4.453770816005999,4.453778358001728,4.4560668769991025,None,4.456160800997168,4.4561895949882455,None,4.456266544002574,4.456293255003402,None,4.456366590980906,4.456392558000516,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair01 copy 2.jpg,0,8,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,872,872,872,5.23616964899702,,,,,,,,,,,4.456623955979012,4.456688337988453,4.456695926986868,4.459563121985411,None,4.459642468980746,4.459666782000568,None,4.4597315569990315,4.459754276002059,None,4.45981553097954,4.4598373280023225,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,9,1,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,873,873,873,5.23616964899702,,,,,,,,,,,4.4600313029950485,4.460086403007153,4.460092844004976,4.462308429006953,None,4.462389925989555,4.462414715992054,None,4.462481383001432,4.462504392984556,None,4.462568502000067,4.462590855982853,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/17_40 copy 5.jpg,0,10,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,874,874,874,5.23616964899702,,,,,,,,,,,4.463177091005491,4.463233287999174,4.463239987991983,4.465300142997876,None,4.465394761995412,4.4654236839851364,None,4.465500188991427,4.4655275589902885,None,4.465600031981012,4.4656258469913155,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/18_28 copy 3.jpg,0,11,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,875,875,875,5.23616964899702,,,,,,,,,,,4.465856019000057,4.4659202879993245,4.465927994984668,4.46813766300329,None,4.468231834995095,4.4682611399912275,None,4.468346366978949,4.468373362004058,None,4.46845753598609,4.468484034005087,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/20_12 copy 7.jpg,0,12,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,876,876,876,5.23616964899702,,,,,,,,,,,4.468717768002534,4.468781798990676,4.4687895929964725,4.471633454988478,None,4.471727497992106,4.471756502985954,None,4.471833157003857,4.471860288002063,None,4.471933133987477,4.471958971989807,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/16_40 copy 2.jpg,0,13,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,877,877,877,5.23616964899702,,,,,,,,,,,4.4721895969996694,4.472253499989165,4.472261093003908,4.474343137000687,None,4.474437540979125,4.474467008985812,None,4.474544723983854,4.474572506995173,None,4.474646046990529,4.4746720810071565,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/10_40 copy 6.jpg,0,14,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,878,878,878,5.23616964899702,,,,,,,,,,,4.474905210983707,4.474970271985512,4.4749778189870995,4.477472050988581,None,4.477567119989544,4.4775963359861635,None,4.477674585999921,4.477701978990808,None,4.4777756499825045,4.477801617991645,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/7_12 copy.jpg,0,15,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,879,879,879,5.23616964899702,,,,,,,,,,,4.478032613988034,4.478096007980639,4.478103765984997,4.480239830998471,None,4.480334063002374,4.480362988979323,None,4.480439971986925,4.480467499990482,None,4.480541283002822,4.480566846003057,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/5_40 copy.jpg,0,16,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,880,880,880,5.23616964899702,,,,,,,,,,,4.480797726981109,4.480861460993765,4.480869107996114,4.483124193997355,None,4.483218807989033,4.483247422002023,None,4.483325181005057,4.483352039998863,None,4.483425193000585,4.483450837986311,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/13_0 copy 4.jpg,0,17,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,881,881,881,5.23616964899702,,,,,,,,,,,4.483685176004656,4.48374900300405,4.483756503002951,4.485846933006542,None,4.485940665006638,4.485969948989805,None,4.486046677979175,4.486074386979453,None,4.486148055002559,4.486173740995582,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/16_40 copy 4.jpg,0,18,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,882,882,882,5.23616964899702,,,,,,,,,,,4.486405517003732,4.486469887982821,4.4864774940069765,4.48856078699464,None,4.488655670982553,4.488684188982006,None,4.488762075983686,4.48878886300372,None,4.48886232697987,4.488887843996054,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,19,1,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,883,883,883,5.23616964899702,,,,,,,,,,,4.489121213002363,4.489186085993424,4.489193632005481,4.4910787849803455,None,4.491172201000154,4.491200970980572,None,4.491277967987116,4.4913050799805205,None,4.49137813798734,4.491403942985926,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair17 copy 5.jpg,0,20,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,884,884,884,5.23616964899702,,,,,,,,,,,4.4916356850008015,4.491699840989895,4.491707343986491,4.495449445996201,None,4.495531170978211,4.495555981004145,None,4.495622972986894,4.495646516006673,None,4.495709754992276,4.495731932984199,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/13_28 copy 3.jpg,0,21,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,885,885,885,5.23616964899702,,,,,,,,,,,4.495933833997697,4.495989133982221,4.495995759993093,4.498852919990895,None,4.498933306982508,4.498957962001441,None,4.499024718999863,4.499047945981147,None,4.499111321987584,4.499133607983822,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/18_28 copy 6.jpg,0,22,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,886,886,886,5.23616964899702,,,,,,,,,,,4.499334450985771,4.499390051991213,4.499396668979898,4.50149192698882,None,4.501572577981278,4.5016029569960665,None,4.501671009988058,4.501694876002148,None,4.501766643981682,4.501789051981177,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/19_40 copy 3.jpg,0,23,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,887,887,887,5.23616964899702,,,,,,,,,,,4.501988194999285,4.502043799991952,4.502050167997368,4.503989389981143,None,4.504069565999089,4.504095063981367,None,4.504160918993875,4.50418395298766,None,4.504245963005815,4.504267983982572,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/9_12 copy 5.jpg,0,24,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,888,888,888,5.23616964899702,,,,,,,,,,,4.50446577600087,4.504520599002717,4.504526996985078,4.506910637981491,None,4.506991016998654,4.507015847979346,None,4.50708175697946,4.507105262979167,None,4.50716741499491,4.507189814001322,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/12_12 copy 7.jpg,0,25,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,889,889,889,5.23616964899702,,,,,,,,,,,4.507388131984044,4.507443107984727,4.5074496179877315,4.509298096993007,None,4.5093787369842175,4.509403387986822,None,4.509469176991843,4.509492201992543,None,4.509554857999319,4.509576965007,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/10_40.jpg,0,26,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,890,890,890,5.23616964899702,,,,,,,,,,,4.509774613979971,4.509829346992774,4.509835879987804,4.511678456998197,None,4.511757942993427,4.511782240995672,None,4.511848302005092,4.511871455004439,None,4.5119344189879484,4.511956617003307,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/7_12 copy 2.jpg,0,27,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,891,891,891,5.23616964899702,,,,,,,,,,,4.512155754986452,4.512211332999868,4.512217716983287,4.514202119986294,None,4.5142830580007285,4.514308248006273,None,4.514374204998603,4.5143972109945025,None,4.514459386002272,4.514481468999293,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair10 copy.jpg,0,28,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,892,892,892,5.23616964899702,,,,,,,,,,,4.51467970199883,4.514735792996362,4.514742408995517,4.517495823005447,None,4.517577118996996,4.517601837986149,None,4.517668596992735,4.517692166002234,None,4.517785959003959,4.517809298995417,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,29,1,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,893,893,893,5.23616964899702,,,,,,,,,,,4.518011709005805,4.518067420984153,4.518074096995406,4.520131747995038,None,4.520212664006976,4.520237980992533,None,4.520305195997935,4.520328677986981,None,4.520391840982484,4.520413739985088,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/11_28 copy.jpg,0,30,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,894,894,894,5.23616964899702,,,,,,,,,,,4.5206134709878825,4.520668590994319,4.520675096980995,4.52277338100248,None,4.5228544419805985,4.522879545984324,None,4.522945525997784,4.522968586999923,None,4.523031026998069,4.523053304001223,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/16_12 copy 2.jpg,0,31,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,895,895,895,5.23616964899702,,,,,,,,,,,4.523253015999217,4.5233081849874,4.52331463599694,4.525236807996407,None,4.525317583989818,4.525342054985231,None,4.5254080559825525,4.525431399990339,None,4.525493922992609,4.525515738991089,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/20_28 copy.jpg,0,32,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,896,896,896,5.23616964899702,,,,,,,,,,,4.525714947987581,4.525769910978852,4.525776399997994,4.527721834980184,None,4.5278023869905155,4.527827609999804,None,4.527894122991711,4.527917700994294,None,4.527980293991277,4.528002349979943,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,33,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,897,897,897,5.23616964899702,,,,,,,,,,,4.528201912005898,4.528257906989893,4.528264611988561,4.529975841986015,None,4.53005605499493,4.530080614000326,None,4.5301462750067,4.530169450998073,None,4.530231988988817,4.530254384997534,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/20_12 copy 7.jpg,0,34,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,898,898,898,5.23616964899702,,,,,,,,,,,4.530453287996352,4.530508858995745,4.530515642982209,4.53245239998796,None,4.53253350299201,4.532558576000156,None,4.532625425985316,4.532648859982146,None,4.532711464999011,4.532733465981437,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair08 copy 6.jpg,0,35,0,0,12,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,899,899,899,5.23616964899702,,,,,,,,,,,4.532933331996901,4.5329886869876646,4.532995179994032,4.5357241989986505,None,4.535806545987725,4.535831914981827,None,4.53589909200673,4.535922907991335,None,4.535986381990369,4.536009489005664,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
