current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,all_blanks_list,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips.started,set_skips.stopped,trial.started,trial.stopped,press_if_repeat.keys,blank_trial.started,blank_trial.stopped,key_resp_3.keys,run_wait2.started,run_wait2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,polygon.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,key_resp_3.started,polygon_2.started,key_resp_3.stopped,polygon_2.stopped,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
images/21_12 copy 4.jpg,0,48,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,48,48,48,5.94055036699865,,,,,,,,,,,3.412632331979694,3.4127174629829824,3.4127231199818198,3.41422246498405,None,3.4142914939729962,3.414312268985668,None,3.4143685669987462,3.4143882639764342,None,3.414441077999072,3.414459508989239,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,49,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,49,49,49,5.94055036699865,,,,,,,,,,,3.4146271999925375,3.4147181149746757,3.414723841997329,3.4160433389770333,None,3.4161122549849097,3.416133175982395,None,3.4161890969844535,3.416208377981093,None,3.4162602329743095,3.4162807839747984,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/7_0 copy 3.jpg,0,50,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,50,50,50,5.94055036699865,,,,,,,,,,,3.416447954979958,3.4165311439719517,3.416536990989698,3.41854523299844,None,3.41861407799297,3.418634707981255,None,3.418690167978639,3.4187100029957946,None,3.4187622829922475,3.4187807839771267,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/22_12 copy 7.jpg,0,51,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,51,51,51,5.94055036699865,,,,,,,,,,,3.418948973994702,3.419046614988474,3.4190523919824045,3.4207953389850445,None,3.42086531498353,3.4208865049877204,None,3.4209430499759037,3.4209627069940325,None,3.421015607978916,3.421034252998652,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/18_28 copy.jpg,0,52,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,52,52,52,5.94055036699865,,,,,,,,,,,3.4212020079721697,3.4212859829713125,3.4212915019888896,3.422930117987562,None,3.422999138972955,3.4230202799953986,None,3.4230762379884254,3.4230960619752295,None,3.423148430971196,3.4231669689761475,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/10_28 copy.jpg,0,53,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,53,53,53,5.94055036699865,,,,,,,,,,,3.423334762977902,3.4234272799803875,3.4234334569773637,3.4250489519909024,None,3.425122192973504,3.4251438599894755,None,3.4252010059717577,3.4252217289758846,None,3.4252757269714493,3.4252946589840576,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair11 copy 2.jpg,0,54,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,54,54,54,5.94055036699865,,,,,,,,,,,3.4254678249999415,3.425558001996251,3.425563830998726,3.428642703976948,None,3.428740948991617,3.428788032993907,None,3.4289229069836438,3.4289430619974155,None,3.4289952679828275,3.4290142949903384,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/15_0.jpg,0,55,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,55,55,55,5.94055036699865,,,,,,,,,,,3.4291840979713015,3.429281471995637,3.4292871469806414,3.431380743975751,None,3.431452104996424,3.4314732999773696,None,3.431530739995651,3.431550636974862,None,3.431603996985359,3.431622810981935,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/15_12 copy 3.jpg,0,56,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,56,56,56,5.94055036699865,,,,,,,,,,,3.4317938769818284,3.431902308977442,3.4319080889981706,3.4336279899871442,None,3.4336941729998216,3.4337147959740832,None,3.433769150986336,3.4337886279972736,None,3.4338402429712005,3.4338585679943208,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/18_40 copy 4.jpg,0,57,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,57,57,57,5.94055036699865,,,,,,,,,,,3.434026934992289,3.4341285869886633,3.43413435498951,3.435826069995528,None,3.43589549799799,3.4359164549969137,None,3.43597228298313,3.4359921499853954,None,3.436044926987961,3.4360635739867575,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/23_28 copy 3.jpg,0,58,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,58,58,58,5.94055036699865,,,,,,,,,,,3.436235509987455,3.4363375889952295,3.4363433359831106,3.4379537479835562,None,3.438021283975104,3.4380423199909274,None,3.438097582984483,3.438116959994659,None,3.438169081986416,3.4381884379836265,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,59,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,59,59,59,5.94055036699865,,,,,,,,,,,3.4383563159790356,3.4384395809902344,3.4384452029771637,3.4398710479727015,None,3.4399378139933106,3.439958269998897,None,3.4400131449801847,3.4400330649805255,None,3.4400853299885057,3.4401040359807666,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/15_28 copy 4.jpg,0,60,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,60,60,60,5.94055036699865,,,,,,,,,,,3.440270087972749,3.4403624789847527,3.4403681679978035,3.442002566996962,None,3.442068505974021,3.4420888739987276,None,3.4421431709779426,3.4421631019795313,None,3.4422145689895842,3.442233077978017,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/6_40 copy.jpg,0,61,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,61,61,61,5.94055036699865,,,,,,,,,,,3.4423977819969878,3.4424811779754236,3.4424868709756993,3.444131360971369,None,3.4442017919791397,3.4442225649836473,None,3.4442785269930027,3.444298198999604,None,3.444350799982203,3.4443691409833264,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/13_28.jpg,0,62,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,62,62,62,5.94055036699865,,,,,,,,,,,3.4445378799864557,3.444630158977816,3.4446358919958584,3.446203338971827,None,3.4462727089994587,3.4462936769996304,None,3.4463490629859734,3.446368662000168,None,3.446421142987674,3.4464398059935775,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/24_0 copy 7.jpg,0,63,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,63,63,63,5.94055036699865,,,,,,,,,,,3.4466093689843547,3.446700996981235,3.4467066009819973,3.448198246973334,None,3.4482665899849962,3.448287592997076,None,3.44834380899556,3.448363677976886,None,3.4484161869913805,3.448434676975012,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/5_12 copy 7.jpg,0,64,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,64,64,64,5.94055036699865,,,,,,,,,,,3.448603667988209,3.448695497994777,3.448701215995243,3.4509124609758146,None,3.45098275798955,3.451003886992112,None,3.4510597479820717,3.4510794569796417,None,3.4511318739969283,3.4511504889815114,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/18_0 copy.jpg,0,65,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,65,65,65,5.94055036699865,,,,,,,,,,,3.4513176669715904,3.4514095959893893,3.451415237999754,3.453046975977486,None,3.4531162869825494,3.4531371139746625,None,3.4531931449892,3.4532129319850355,None,3.4532654829963576,3.453284138988238,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair13 copy 7.jpg,0,66,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,66,66,66,5.94055036699865,,,,,,,,,,,3.45345345599344,3.453544931981014,3.4535506579850335,3.4558138699794654,None,3.4558934539963957,3.455915065977024,None,3.45597189097316,3.455991463997634,None,3.456044460996054,3.456062856974313,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/18_40 copy 2.jpg,0,67,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,67,67,67,5.94055036699865,,,,,,,,,,,3.4562330969783943,3.456325831997674,3.4563314999977592,3.4584061939967796,None,3.458476249972591,3.4584972789743915,None,3.4585547039750963,3.4585747229866683,None,3.45862782097538,3.4586467199842446,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,68,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,68,68,68,5.94055036699865,,,,,,,,,,,3.4588166269822977,3.458901239995612,3.4589069549983833,3.4604091559886,None,3.4604784549737815,3.460499122971669,None,3.4605547939718235,3.460574644996086,None,3.4606271869852208,3.460645917977672,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,69,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,69,69,69,5.94055036699865,,,,,,,,,,,3.460814028978348,3.4609060879738536,3.4609117549844086,3.462278153980151,None,3.4623472199891694,3.4623682759993244,None,3.462423596996814,3.462443133990746,None,3.4624957599735353,3.4625141189899296,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,70,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,70,70,70,5.94055036699865,,,,,,,,,,,3.462682387995301,3.462766846991144,3.4627724909805693,3.4641219899931457,None,3.4641911839717068,3.4642118899791967,None,3.4642678599921055,3.4642879599996377,None,3.4643409789714497,3.464359583973419,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,71,1,1,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,71,71,71,5.94055036699865,,,,,,,,,,,3.4645283649733756,3.46461194899166,3.4646176579990424,3.4659330029971898,None,3.4660017609712668,3.466022719978355,None,3.4660781549755484,3.466098251985386,None,3.4661505199910607,3.4661693169909995,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/22_40 copy.jpg,0,0,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,72,72,72,5.94055036699865,,,,,,,,,,,3.466339454986155,3.4664315979753155,3.4664374769781716,3.4680275579739828,None,3.468096037977375,3.4681166879890952,None,3.4681728959840257,3.468192590982653,None,3.468244635994779,3.468262785987463,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/8_0 copy 3.jpg,0,1,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,73,73,73,5.94055036699865,,,,,,,,,,,3.46843123799772,3.4685157549974974,3.4685214159835596,3.4701499759976286,None,3.470219206996262,3.470240162976552,None,3.4702954279782716,3.4703149079869036,None,3.470367529982468,3.47038601298118,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/14_0 copy 2.jpg,0,2,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,74,74,74,5.94055036699865,,,,,,,,,,,3.4705533369851764,3.47064516597311,3.470650882984046,3.4721567259985022,None,3.4722262469877023,3.4722469699918292,None,3.4723027509753592,3.472322338988306,None,3.4723806839901954,3.4723998879780993,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/5_28 copy 3.jpg,0,3,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,75,75,75,5.94055036699865,,,,,,,,,,,3.472578769986285,3.4726699739985634,3.4726755709853023,3.4742072859953623,None,3.474276083987206,3.4742972089734394,None,3.4743527739774436,3.474372595985187,None,3.4744249759824015,3.4744436939945444,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/20_28 copy 4.jpg,0,4,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,76,76,76,5.94055036699865,,,,,,,,,,,3.474611246987479,3.4746959949843585,3.474701589992037,3.476297364977654,None,3.4763666129729245,3.4763881049875636,None,3.476443561987253,3.476463190978393,None,3.476515798975015,3.4765360029996373,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/8_0 copy.jpg,0,5,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,77,77,77,5.94055036699865,,,,,,,,,,,3.4767040639999323,3.4767875309917144,3.476792947971262,3.478288091981085,None,3.478356799983885,3.4783779719728045,None,3.47843333898345,3.4784531089826487,None,3.478505166975083,3.4785238709882833,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/12_40 copy 3.jpg,0,6,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,78,78,78,5.94055036699865,,,,,,,,,,,3.47869195198291,3.478783989994554,3.4787897919886746,3.480264530982822,None,3.4803337859921157,3.4803545639733784,None,3.4804099969915114,3.4804296829970554,None,3.4804821489960887,3.480501561978599,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/13_40 copy 7.jpg,0,7,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,79,79,79,5.94055036699865,,,,,,,,,,,3.480669776996365,3.480761521990644,3.4807670599839184,3.4822546649957076,None,3.482323247997556,3.482343897980172,None,3.482399535976583,3.482418974977918,None,3.482471325987717,3.4824896039790474,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/15_12 copy 3.jpg,0,8,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,80,80,80,5.94055036699865,,,,,,,,,,,3.4826562339731026,3.4827491369796917,3.482754914992256,3.484244672989007,None,3.484313418972306,3.4843344269902445,None,3.4843904309964273,3.4844101519847754,None,3.4844629829749465,3.4844812189985532,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,9,1,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,81,81,81,5.94055036699865,,,,,,,,,,,3.4846491270000115,3.4847324659931473,3.484737996972399,3.486054412991507,None,3.4861232269904576,3.4861444349808153,None,3.4862000879948027,3.486219527985668,None,3.486271338973893,3.486289915977977,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/12_12 copy 2.jpg,0,10,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,82,82,82,5.94055036699865,,,,,,,,,,,3.486456366983475,3.4865399089758284,3.486545561987441,3.4881431329995394,None,3.4882119439716917,3.488232966978103,None,3.488288502994692,3.4883085299807135,None,3.488360806979472,3.488379857997643,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/6_40 copy 6.jpg,0,11,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,83,83,83,5.94055036699865,,,,,,,,,,,3.488548021996394,3.48863182097557,3.4886373799818102,3.490161071997136,None,3.4902296779910102,3.4902503339981195,None,3.4903058229829185,3.4903257859987207,None,3.4903782559849788,3.490396797977155,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/6_28 copy 6.jpg,0,12,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,84,84,84,5.94055036699865,,,,,,,,,,,3.490564038977027,3.4906554149929434,3.4906612529885024,3.492217951978091,None,3.4922862779931165,3.4923069679934997,None,3.492363357974682,3.4923830819898285,None,3.4924355469993316,3.4924541599757504,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/19_12 copy 6.jpg,0,13,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,85,85,85,5.94055036699865,,,,,,,,,,,3.492622143996414,3.4927142089873087,3.492719975998625,3.494221255998127,None,3.4942899649904575,3.494310678972397,None,3.494365905993618,3.4943856129830237,None,3.494437699991977,3.4944563989993185,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair08 copy.jpg,0,14,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,86,86,86,5.94055036699865,,,,,,,,,,,3.4946254899841733,3.494718406989705,3.494724114978453,3.497117091988912,None,3.4971864039835054,3.4972075059777126,None,3.497263261990156,3.4972825039876625,None,3.497334478975972,3.497352839971427,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/24_12 copy 7.jpg,0,15,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,87,87,87,5.94055036699865,,,,,,,,,,,3.4975211349956226,3.4976059929758776,3.497611542989034,3.4995782589830924,None,3.49964708898915,3.4996693389839493,None,3.4997255929920357,3.499745555978734,None,3.4997982649947517,3.499817098985659,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/7_12 copy 2.jpg,0,16,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,88,88,88,5.94055036699865,,,,,,,,,,,3.499988947995007,3.500073547998909,3.5000793499930296,3.501828169974033,None,3.501897061971249,3.501918410998769,None,3.501973929000087,3.5019938249897677,None,3.502045877976343,3.5020645629847422,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/12_28 copy 5.jpg,0,17,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,89,89,89,5.94055036699865,,,,,,,,,,,3.5022318739793263,3.5023242229945026,3.502329919982003,3.503929567988962,None,3.5039978239801712,3.504018991981866,None,3.5041040939977393,3.5041243209852837,None,3.5041769949893933,3.504195687972242,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/6_0.jpg,0,18,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,90,90,90,5.94055036699865,,,,,,,,,,,3.504363249987364,3.504447627987247,3.5044531539897434,3.5061567069787998,None,3.506225231976714,3.506246240984183,None,3.5063014529878274,3.5063212389941327,None,3.5063733249844518,3.506392221985152,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,19,1,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,91,91,91,5.94055036699865,,,,,,,,,,,3.506567930977326,3.5066539399849717,3.506659574981313,3.5080386069894303,None,3.5081070929882117,3.5081278439902235,None,3.508183129975805,3.508202621975215,None,3.5082547279889695,3.5082729859859683,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/21_12 copy.jpg,0,20,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,92,92,92,5.94055036699865,,,,,,,,,,,3.508438856981229,3.508522287971573,3.5085278959886637,3.5101408109767362,None,3.510208684980171,3.5102295679971576,None,3.5102846859954298,3.5103043579729274,None,3.5103571669897065,3.510375525976997,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/15_40.jpg,0,21,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,93,93,93,5.94055036699865,,,,,,,,,,,3.5105447409732733,3.510627947980538,3.510633682977641,3.5122135289711878,None,3.512283630989259,3.5123046539956704,None,3.5123595809855033,3.5123795159743167,None,3.5124320309842005,3.512450624984922,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/20_12 copy 4.jpg,0,22,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,94,94,94,5.94055036699865,,,,,,,,,,,3.512619303975953,3.5127061099919956,3.5127114309871104,3.514251560991397,None,3.5143205979838967,3.5143417329818476,None,3.514397114980966,3.514416739984881,None,3.514469925983576,3.514489192981273,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/12_40 copy 2.jpg,0,23,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,95,95,95,5.94055036699865,,,,,,,,,,,3.514662730973214,3.514749555994058,3.5147551569971256,3.516266012971755,None,3.5163359469734132,3.5163570349977817,None,3.5164127799798734,3.5164326219819486,None,3.5164858929929323,3.51650520999101,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/16_0 copy.jpg,0,24,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,96,96,96,5.94055036699865,,,,,,,,,,,3.516678302985383,3.5167673009855207,3.5167729789973237,3.5189983809832484,None,3.5191290869843215,3.519153291999828,None,3.519228781980928,3.5192484489816707,None,3.5193000239960384,3.519318560982356,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/15_28 copy 6.jpg,0,25,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,97,97,97,5.94055036699865,,,,,,,,,,,3.5194906149990857,3.5195784009993076,3.519583884975873,3.5212882069754414,None,3.5213584909797646,3.521379680983955,None,3.5214342959807254,3.5214540279994253,None,3.5215065429802053,3.521524687996134,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/8_28 copy 5.jpg,0,26,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,98,98,98,5.94055036699865,,,,,,,,,,,3.5216971749905497,3.521783924981719,3.521789488993818,3.523224851989653,None,3.523291982972296,3.523312862991588,None,3.5233667829888873,3.5233864490000997,None,3.523438536998583,3.523457247996703,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/14_28.jpg,0,27,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,99,99,99,5.94055036699865,,,,,,,,,,,3.523625350993825,3.5237113849725574,3.5237170229956973,3.5252057629986666,None,3.5253236399730667,3.5253452379838564,None,3.5253998579864856,3.5254198129987344,None,3.5254715779738035,3.5254903249733616,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/22_0 copy.jpg,0,28,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,100,100,100,5.94055036699865,,,,,,,,,,,3.525732951995451,3.5258189829764888,3.5258245689910837,3.5273500029870775,None,3.527417377976235,3.5274379279871937,None,3.5274929109727964,3.5275124659819994,None,3.527563850977458,3.527582065988099,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
